customer_id,last_purchase,snapshot_date,inactive_date_start,date_end_react,inactive_days,last_purchase_days,is_active,reactivated,marketing_consent,prev_snap_email,prev_snap_letter,prev_snap_sms,prev_snap_call,tot_campaign,inactive_email,inactive_letter,inactive_sms,inactive_call,inactive_tot_campaign,n_day_acq,quantity_sum,quantity_mean,net_sale_euro_sum,u_price_mean,net_sale_euro_bags,net_sale_euro_rtw,net_sale_euro_shoes,net_sale_euro_slg,net_sale_euro_textile,quantity_bags,quantity_rtw,quantity_shoes,quantity_slg,quantity_textile,gender,age,Africa,Asia,Europe,North America,South America,Oceania,Antarctica,continent
CUST_02673,2024-07-06,2024-11-12,2024-11-03,2025-02-10,99,219,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,880.49,880.49,0.0,0.0,0.0,0.0,880.49,0,0,0,0,1,F,49,1.0,0.0,0.0,0,0,0,0,Asia
CUST_02678,2024-06-06,2024-11-12,2024-10-04,2024-12-03,60,180,1,True,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,6,3.0,1486.8899999999999,328.395,346.62,1140.27,0.0,0.0,0.0,4,2,0,0,0,M,57,1.0,0.0,0.0,0,0,0,0,Asia
CUST_02681,2024-06-23,2024-11-12,2024-10-21,2024-12-27,67,187,1,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1.5,2933.92,1137.5375,0.0,0.0,2933.92,0.0,0.0,0,0,3,0,0,M,66,1.0,0.0,0.0,0,0,0,0,Asia
CUST_02690,2024-06-20,2024-11-12,2024-10-18,2025-02-10,115,235,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,395.99,197.995,395.99,0.0,0.0,0.0,0.0,2,0,0,0,0,F,71,1.0,0.0,0.0,0,0,0,0,Asia
CUST_02692,2024-07-04,2024-11-12,2024-11-01,2025-02-10,101,221,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,689.65,689.65,0.0,689.65,0.0,0.0,0.0,0,1,0,0,0,M,27,0.0,1.0,0.0,0,0,0,0,Europe
CUST_02699,2024-07-14,2024-11-12,2024-11-11,2025-02-10,91,211,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1.5,2516.59,1065.7125,770.33,0.0,1746.26,0.0,0.0,2,0,1,0,0,M,59,1.0,0.0,0.0,0,0,0,0,Asia
CUST_02724,2024-07-12,2024-11-12,2024-11-09,2025-02-10,93,213,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,530.32,265.16,0.0,0.0,0.0,530.32,0.0,0,0,0,2,0,M,27,0.0,1.0,0.0,0,0,0,0,Europe
CUST_02740,2024-06-17,2024-11-12,2024-10-15,2025-02-10,118,238,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,220.5,220.5,0.0,220.5,0.0,0.0,0.0,0,1,0,0,0,M,39,0.0,1.0,0.0,0,0,0,0,Europe
CUST_02741,2024-06-24,2024-11-12,2024-10-22,2025-02-10,111,231,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,3.6666666666666665,2819.85,248.215,0.0,1779.91,476.19,0.0,563.75,0,4,3,0,4,M,43,0.0,0.0,1.0,0,0,0,0,North America
CUST_02753,2024-07-10,2024-11-12,2024-11-07,2024-12-16,39,159,1,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,1.6666666666666667,4128.96,960.3516666666668,1062.63,1633.15,0.0,1433.18,0.0,2,1,0,2,0,M,74,1.0,0.0,0.0,0,0,0,0,Asia
CUST_02754,2024-07-09,2024-11-12,2024-11-06,2024-11-22,16,136,1,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,2.5,4638.99,556.03875,0.0,1163.69,911.82,0.0,2563.48,0,2,1,0,7,F,71,0.0,1.0,0.0,0,0,0,0,Europe
CUST_02756,2024-06-03,2024-11-12,2024-10-01,2024-12-12,72,192,1,True,1,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2,4,2.0,1971.68,767.9100000000001,1971.68,0.0,0.0,0.0,0.0,4,0,0,0,0,F,49,0.0,1.0,0.0,0,0,0,0,Europe
CUST_02759,2024-06-28,2024-11-12,2024-10-26,2025-02-10,107,227,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,477.46,238.73,0.0,0.0,0.0,477.46,0.0,0,0,0,2,0,M,68,0.0,0.0,1.0,0,0,0,0,North America
CUST_02770,2024-06-25,2024-11-12,2024-10-23,2025-02-10,110,230,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1251.72,1251.72,1251.72,0.0,0.0,0.0,0.0,1,0,0,0,0,F,53,0.0,1.0,0.0,0,0,0,0,Europe
CUST_02773,2024-07-11,2024-11-12,2024-11-08,2024-11-27,19,139,1,True,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,8,4.0,3718.02,496.23066666666665,0.0,0.0,3718.02,0.0,0.0,0,0,8,0,0,F,38,1.0,0.0,0.0,0,0,0,0,Asia
CUST_02788,2024-07-04,2024-11-12,2024-11-01,2025-02-10,101,221,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,5.0,1535.97,307.194,0.0,0.0,0.0,1535.97,0.0,0,0,0,5,0,F,29,1.0,0.0,0.0,0,0,0,0,Asia
CUST_02789,2024-07-06,2024-11-12,2024-11-03,2024-11-27,24,144,1,True,1,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2,5,2.5,1515.48,276.2775,1231.11,0.0,0.0,0.0,284.37,3,0,0,0,2,F,21,1.0,0.0,0.0,0,0,0,0,Asia
CUST_02790,2024-07-08,2024-11-12,2024-11-05,2025-02-10,97,217,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4.0,1722.63,430.6575,0.0,1722.63,0.0,0.0,0.0,0,4,0,0,0,M,60,1.0,0.0,0.0,0,0,0,0,Asia
CUST_02824,2024-06-30,2024-11-12,2024-10-28,2025-02-10,105,225,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1392.38,1392.38,0.0,1392.38,0.0,0.0,0.0,0,1,0,0,0,F,43,1.0,0.0,0.0,0,0,0,0,Asia
CUST_02832,2024-07-03,2024-11-12,2024-10-31,2025-02-10,102,222,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,446.0,446.0,0.0,0.0,0.0,0.0,446.0,0,0,0,0,1,F,40,0.0,0.0,1.0,0,0,0,0,North America
CUST_02836,2024-07-03,2024-11-12,2024-10-31,2025-02-10,102,222,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,1565.62,782.81,0.0,0.0,1565.62,0.0,0.0,0,0,2,0,0,F,31,0.0,1.0,0.0,0,0,0,0,Europe
CUST_02843,2024-07-04,2024-11-12,2024-11-01,2025-02-10,101,221,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,2841.45,1420.725,0.0,0.0,0.0,1895.81,945.64,0,0,0,1,1,F,75,0.0,1.0,0.0,0,0,0,0,Europe
CUST_02849,2024-07-03,2024-11-12,2024-10-31,2025-02-10,102,222,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,991.62,991.62,0.0,0.0,0.0,991.62,0.0,0,0,0,1,0,F,72,0.0,1.0,0.0,0,0,0,0,Europe
CUST_02858,2024-06-29,2024-11-12,2024-10-27,2025-02-10,106,226,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,1953.85,976.925,0.0,0.0,0.0,0.0,1953.85,0,0,0,0,2,F,39,1.0,0.0,0.0,0,0,0,0,Asia
CUST_02882,2024-06-20,2024-11-12,2024-10-18,2025-02-10,115,235,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1077.86,1077.86,0.0,0.0,0.0,0.0,1077.86,0,0,0,0,1,M,55,1.0,0.0,0.0,0,0,0,0,Asia
CUST_02883,2024-06-25,2024-11-12,2024-10-23,2025-02-10,110,230,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,366.07,183.035,366.07,0.0,0.0,0.0,0.0,2,0,0,0,0,M,41,0.0,1.0,0.0,0,0,0,0,Europe
CUST_02885,2024-07-06,2024-11-12,2024-11-03,2025-02-10,99,219,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1535.78,1535.78,0.0,0.0,1535.78,0.0,0.0,0,0,1,0,0,M,49,0.0,1.0,0.0,0,0,0,0,Europe
CUST_02887,2024-07-07,2024-11-12,2024-11-04,2025-02-10,98,218,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,3.0,1319.24,215.57625000000002,913.87,0.0,0.0,405.37,0.0,4,0,0,2,0,M,41,1.0,0.0,0.0,0,0,0,0,Asia
CUST_02888,2024-06-18,2024-11-12,2024-10-16,2025-02-10,117,237,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,1513.75,756.875,0.0,0.0,0.0,0.0,1513.75,0,0,0,0,2,F,58,0.0,1.0,0.0,0,0,0,0,Europe
CUST_02894,2024-06-13,2024-11-12,2024-10-11,2025-02-10,122,242,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,1089.08,544.54,0.0,0.0,0.0,1089.08,0.0,0,0,0,2,0,F,74,0.0,0.0,1.0,0,0,0,0,North America
CUST_02904,2024-07-02,2024-11-12,2024-10-30,2025-02-10,103,223,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3.0,1645.04,548.3466666666667,0.0,0.0,0.0,1645.04,0.0,0,0,0,3,0,F,22,0.0,1.0,0.0,0,0,0,0,Europe
CUST_02910,2024-06-30,2024-11-12,2024-10-28,2024-11-14,17,137,1,True,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,5,2.5,3377.24,702.1316666666667,0.0,1706.14,1671.1,0.0,0.0,0,3,2,0,0,M,70,0.0,1.0,0.0,0,0,0,0,Europe
CUST_02922,2024-07-10,2024-11-12,2024-11-07,2025-02-10,95,215,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,2.3333333333333335,4237.33,943.3316666666666,0.0,0.0,3336.1099999999997,0.0,901.22,0,0,3,0,4,M,31,1.0,0.0,0.0,0,0,0,0,Asia
CUST_02934,2024-06-01,2024-11-12,2024-09-29,2025-02-10,134,254,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,784.29,392.145,0.0,0.0,0.0,0.0,784.29,0,0,0,0,2,F,44,0.0,0.0,1.0,0,0,0,0,North America
CUST_02979,2024-06-08,2024-11-12,2024-10-06,2025-02-10,127,247,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,2.0,2384.9300000000003,719.4216666666666,0.0,965.8,1419.13,0.0,0.0,0,1,3,0,0,F,26,1.0,0.0,0.0,0,0,0,0,Asia
CUST_02996,2024-06-19,2024-11-12,2024-10-17,2025-02-10,116,236,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,1180.45,590.225,0.0,0.0,0.0,1180.45,0.0,0,0,0,2,0,F,22,0.0,1.0,0.0,0,0,0,0,Europe
CUST_03019,2024-07-05,2024-11-12,2024-11-02,2025-02-10,100,220,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,2.0,2390.8,1054.8500000000001,0.0,0.0,421.65,1969.15,0.0,0,0,3,1,0,F,27,1.0,0.0,0.0,0,0,0,0,Asia
CUST_03045,2024-06-25,2024-11-12,2024-10-23,2025-02-10,110,230,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,995.54,995.54,0.0,0.0,0.0,995.54,0.0,0,0,0,1,0,M,67,0.0,0.0,1.0,0,0,0,0,North America
CUST_03046,2024-07-09,2024-11-12,2024-11-06,2025-02-10,96,216,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,1841.06,920.53,0.0,0.0,1841.06,0.0,0.0,0,0,2,0,0,Other,35,1.0,0.0,0.0,0,0,0,0,Asia
CUST_03080,2024-06-19,2024-11-12,2024-10-17,2025-02-10,116,236,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1.5,2981.58,1206.0175,0.0,0.0,0.0,1139.09,1842.49,0,0,0,2,1,M,33,0.0,1.0,0.0,0,0,0,0,Europe
CUST_03088,2024-07-13,2024-11-12,2024-11-10,2025-02-10,92,212,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,220.43,220.43,0.0,0.0,0.0,220.43,0.0,0,0,0,1,0,F,71,0.0,1.0,0.0,0,0,0,0,Europe
CUST_03091,2024-06-25,2024-11-12,2024-10-23,2025-02-10,110,230,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,1326.77,663.385,1326.77,0.0,0.0,0.0,0.0,2,0,0,0,0,F,36,0.0,0.0,1.0,0,0,0,0,North America
CUST_03101,2024-07-08,2024-11-12,2024-11-05,2025-02-10,97,217,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,3294.2,1647.1,0.0,1538.17,1756.03,0.0,0.0,0,1,1,0,0,F,48,1.0,0.0,0.0,0,0,0,0,Asia
CUST_03109,2024-07-02,2024-11-12,2024-10-30,2025-02-10,103,223,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,1025.58,512.79,0.0,1025.58,0.0,0.0,0.0,0,2,0,0,0,F,68,0.0,1.0,0.0,0,0,0,0,Europe
CUST_03110,2024-06-10,2024-11-12,2024-10-08,2025-02-10,125,245,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,517.97,517.97,0.0,0.0,517.97,0.0,0.0,0,0,1,0,0,M,66,0.0,1.0,0.0,0,0,0,0,Europe
CUST_03129,2024-07-09,2024-11-12,2024-11-06,2025-02-10,96,216,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,624.81,624.81,0.0,0.0,0.0,0.0,624.81,0,0,0,0,1,F,62,1.0,0.0,0.0,0,0,0,0,Asia
CUST_03132,2024-06-01,2024-11-12,2024-09-29,2024-11-13,45,165,1,True,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1914.6399999999999,957.3199999999999,1032.85,0.0,0.0,881.79,0.0,1,0,0,1,0,M,51,1.0,0.0,0.0,0,0,0,0,Asia
CUST_03133,2024-06-25,2024-11-12,2024-10-23,2025-02-10,110,230,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,3.5,3701.18,537.9316666666666,0.0,0.0,1806.82,0.0,1894.36,0,0,3,0,4,M,21,1.0,0.0,0.0,0,0,0,0,Asia
CUST_03134,2024-06-06,2024-11-12,2024-10-04,2024-12-28,85,205,1,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1.5,1382.36,665.155,0.0,1382.36,0.0,0.0,0.0,0,3,0,0,0,M,26,0.0,0.0,1.0,0,0,0,0,North America
CUST_03141,2024-07-14,2024-11-12,2024-11-11,2025-02-10,91,211,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1794.69,897.345,220.75,1573.94,0.0,0.0,0.0,1,1,0,0,0,Other,74,0.0,1.0,0.0,0,0,0,0,Europe
CUST_03151,2024-07-10,2024-11-12,2024-11-07,2024-11-30,23,143,1,True,1,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2,3,1.5,916.9200000000001,298.9325,278.81,0.0,0.0,638.11,0.0,1,0,0,2,0,F,65,0.0,1.0,0.0,0,0,0,0,Europe
CUST_03155,2024-06-03,2024-11-12,2024-10-01,2024-11-26,56,176,1,True,1,1.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2,3,1.5,2122.27,751.905,0.0,0.0,0.0,885.35,1236.92,0,0,0,1,2,M,36,1.0,0.0,0.0,0,0,0,0,Asia
CUST_03162,2024-07-06,2024-11-12,2024-11-03,2024-12-24,51,171,1,True,1,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2,3,1.5,2758.5699999999997,911.52,0.0,0.0,1871.06,887.51,0.0,0,0,2,1,0,M,51,0.0,1.0,0.0,0,0,0,0,Europe
CUST_03176,2024-06-25,2024-11-12,2024-10-23,2025-02-10,110,230,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1078.22,1078.22,1078.22,0.0,0.0,0.0,0.0,1,0,0,0,0,M,44,0.0,1.0,0.0,0,0,0,0,Europe
CUST_03191,2024-06-23,2024-11-12,2024-10-21,2025-02-10,112,232,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,2.5,1769.02,389.52000000000004,1136.2,0.0,0.0,632.82,0.0,2,0,0,3,0,M,30,1.0,0.0,0.0,0,0,0,0,Asia
CUST_03196,2024-06-07,2024-11-12,2024-10-05,2025-02-10,128,248,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4.0,153.94,38.485,153.94,0.0,0.0,0.0,0.0,4,0,0,0,0,F,65,1.0,0.0,0.0,0,0,0,0,Asia
CUST_03198,2024-06-29,2024-11-12,2024-10-27,2024-11-16,20,140,1,True,1,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,2127.24,1063.62,0.0,1344.96,0.0,0.0,782.28,0,1,0,0,1,F,54,0.0,1.0,0.0,0,0,0,0,Europe
CUST_03206,2024-07-03,2024-11-12,2024-10-31,2025-02-10,102,222,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4.0,897.92,224.48,897.92,0.0,0.0,0.0,0.0,4,0,0,0,0,M,74,0.0,1.0,0.0,0,0,0,0,Europe
CUST_03230,2024-06-14,2024-11-12,2024-10-12,2025-02-10,121,241,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,1090.41,545.205,1090.41,0.0,0.0,0.0,0.0,2,0,0,0,0,F,37,0.0,1.0,0.0,0,0,0,0,Europe
CUST_03232,2024-06-01,2024-11-12,2024-09-29,2025-02-10,134,254,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,401.13,200.565,0.0,0.0,401.13,0.0,0.0,0,0,2,0,0,Other,29,0.0,1.0,0.0,0,0,0,0,Europe
CUST_03233,2024-06-11,2024-11-12,2024-10-09,2024-11-26,48,168,1,True,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,3,1.5,1364.77,479.28499999999997,552.37,0.0,0.0,0.0,812.4,1,0,0,0,2,M,51,0.0,0.0,1.0,0,0,0,0,North America
CUST_03243,2024-06-28,2024-11-12,2024-10-26,2024-12-25,60,180,1,True,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,6,3.0,2632.56,438.76,0.0,0.0,0.0,729.38,1903.18,0,0,0,3,3,M,73,0.0,1.0,0.0,0,0,0,0,Europe
CUST_03250,2024-06-10,2024-11-12,2024-10-08,2025-02-10,125,245,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,1859.83,929.915,1859.83,0.0,0.0,0.0,0.0,2,0,0,0,0,F,42,0.0,0.0,1.0,0,0,0,0,North America
CUST_03262,2024-06-30,2024-11-12,2024-10-28,2025-02-10,105,225,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4.0,1474.25,368.5625,0.0,0.0,0.0,1474.25,0.0,0,0,0,4,0,F,63,0.0,1.0,0.0,0,0,0,0,Europe
CUST_03293,2024-06-19,2024-11-12,2024-10-17,2025-02-10,116,236,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4.0,410.38,102.595,0.0,0.0,410.38,0.0,0.0,0,0,4,0,0,F,50,0.0,1.0,0.0,0,0,0,0,Europe
CUST_03305,2024-06-17,2024-11-12,2024-10-15,2025-02-10,118,238,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1945.04,1945.04,0.0,1945.04,0.0,0.0,0.0,0,1,0,0,0,M,31,1.0,0.0,0.0,0,0,0,0,Asia
CUST_03306,2024-06-04,2024-11-12,2024-10-02,2024-11-15,44,164,1,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,2.0,1600.9099999999999,519.0216666666666,756.61,0.0,0.0,0.0,844.3,1,0,0,0,3,F,56,0.0,1.0,0.0,0,0,0,0,Europe
CUST_03310,2024-06-07,2024-11-12,2024-10-05,2025-02-10,128,248,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,1100.4,550.2,0.0,0.0,0.0,0.0,1100.4,0,0,0,0,2,F,72,1.0,0.0,0.0,0,0,0,0,Asia
CUST_03321,2024-07-03,2024-11-12,2024-10-31,2024-12-17,47,167,1,True,1,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2,5,2.5,1490.18,272.8358333333333,1196.51,293.67,0.0,0.0,0.0,3,2,0,0,0,M,42,1.0,0.0,0.0,0,0,0,0,Asia
CUST_03335,2024-06-26,2024-11-12,2024-10-24,2025-02-10,109,229,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4.0,989.36,247.34,0.0,989.36,0.0,0.0,0.0,0,4,0,0,0,F,38,1.0,0.0,0.0,0,0,0,0,Asia
CUST_03347,2024-07-01,2024-11-12,2024-10-29,2025-02-10,104,224,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1273.71,1273.71,0.0,0.0,0.0,1273.71,0.0,0,0,0,1,0,F,43,1.0,0.0,0.0,0,0,0,0,Asia
CUST_03363,2024-06-15,2024-11-12,2024-10-13,2025-02-10,120,240,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,707.14,707.14,0.0,0.0,0.0,0.0,707.14,0,0,0,0,1,F,49,0.0,1.0,0.0,0,0,0,0,Europe
CUST_03369,2024-07-12,2024-11-12,2024-11-09,2025-02-10,93,213,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1356.55,1356.55,0.0,0.0,1356.55,0.0,0.0,0,0,1,0,0,M,37,1.0,0.0,0.0,0,0,0,0,Asia
CUST_03371,2024-06-23,2024-11-12,2024-10-21,2025-02-10,112,232,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1798.48,1798.48,0.0,0.0,1798.48,0.0,0.0,0,0,1,0,0,M,50,0.0,1.0,0.0,0,0,0,0,Europe
CUST_03384,2024-06-11,2024-11-12,2024-10-09,2024-12-03,55,175,1,True,1,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3,8,2.6666666666666665,2943.55,640.3870000000001,0.0,1680.58,1262.97,0.0,0.0,0,6,2,0,0,F,70,1.0,0.0,0.0,0,0,0,0,Asia
CUST_03386,2024-07-09,2024-11-12,2024-11-06,2025-02-10,96,216,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1.5,1759.27,585.96,584.57,0.0,0.0,0.0,1174.7,1,0,0,0,2,M,31,0.0,1.0,0.0,0,0,0,0,Europe
CUST_03391,2024-07-01,2024-11-12,2024-10-29,2024-12-16,48,168,1,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,2.0,3282.14,976.06,3282.14,0.0,0.0,0.0,0.0,4,0,0,0,0,M,41,0.0,0.0,1.0,0,0,0,0,North America
CUST_03411,2024-07-13,2024-11-12,2024-11-10,2025-02-10,92,212,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,867.02,433.51,0.0,0.0,0.0,867.02,0.0,0,0,0,2,0,F,75,1.0,0.0,0.0,0,0,0,0,Asia
CUST_03413,2024-06-17,2024-11-12,2024-10-15,2024-11-25,41,161,1,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1.5,1323.6499999999999,616.615,180.84,0.0,1142.81,0.0,0.0,2,0,1,0,0,M,40,0.0,0.0,1.0,0,0,0,0,North America
CUST_03415,2024-07-11,2024-11-12,2024-11-08,2025-02-10,94,214,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3.0,1522.9,507.6333333333334,0.0,0.0,0.0,1522.9,0.0,0,0,0,3,0,M,35,0.0,1.0,0.0,0,0,0,0,Europe
CUST_03416,2024-07-12,2024-11-12,2024-11-09,2025-02-10,93,213,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1068.85,1068.85,1068.85,0.0,0.0,0.0,0.0,1,0,0,0,0,F,22,0.0,0.0,1.0,0,0,0,0,North America
CUST_03451,2024-07-13,2024-11-12,2024-11-10,2025-02-10,92,212,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,1813.17,906.585,0.0,0.0,0.0,0.0,1813.17,0,0,0,0,2,F,56,0.0,0.0,1.0,0,0,0,0,North America
CUST_03465,2024-06-10,2024-11-12,2024-10-08,2024-12-02,55,175,1,True,1,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,2148.34,1074.17,0.0,0.0,336.98,1811.36,0.0,0,0,1,1,0,F,56,0.0,1.0,0.0,0,0,0,0,Europe
CUST_03467,2024-06-23,2024-11-12,2024-10-21,2025-02-10,112,232,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,620.85,620.85,0.0,0.0,0.0,0.0,620.85,0,0,0,0,1,M,61,0.0,1.0,0.0,0,0,0,0,Europe
