customer_id,birth_year,gender,country,registration_date,is_active,marketing_consent
CUST_00539,1978,M,FR,2022-09-26,0,1
CUST_00540,2004,F,IT,2024-09-27,1,1
CUST_00541,1952,F,JP,2023-04-17,1,1
CUST_00542,1961,M,CN,2022-10-31,1,1
CUST_00543,1975,F,FR,2023-04-05,1,1
CUST_00544,1965,F,JP,2024-11-28,1,0
CUST_00545,2000,F,JP,2022-08-29,0,1
CUST_00546,1986,F,JP,2024-02-10,1,1
CUST_00547,1971,M,JP,2021-09-18,0,1
CUST_00548,1978,M,JP,2022-01-28,0,1
CUST_00549,1963,M,FR,2023-05-12,1,1
CUST_00550,1977,M,US,2024-09-23,1,1
CUST_00551,1954,F,DE,2023-02-16,1,1
CUST_00552,1996,M,JP,2024-10-19,1,1
CUST_00553,1998,F,JP,2021-12-23,1,1
CUST_00554,1979,F,DE,2024-06-14,1,1
CUST_00555,1995,M,FR,2024-03-11,0,1
CUST_00556,2001,M,IT,2022-09-09,1,1
CUST_00557,1954,F,CN,2023-04-12,0,0
CUST_00558,1961,F,CN,2024-01-28,1,1
CUST_00559,1965,F,IT,2021-01-01,0,1
CUST_00560,1975,M,FR,2022-09-15,1,1
CUST_00561,1975,M,CN,2022-08-11,1,0
CUST_00562,1997,M,DE,2022-03-07,0,0
CUST_00563,1970,M,IT,2023-05-31,1,1
CUST_00564,1988,F,US,2024-04-02,1,1
CUST_00565,1985,F,FR,2024-05-27,1,1
CUST_00566,1982,F,IT,2024-09-02,1,1
CUST_00567,1979,F,CN,2022-10-22,1,0
CUST_00568,1986,F,FR,2023-08-11,0,1
CUST_00569,1972,M,DE,2023-06-24,0,1
CUST_00570,1959,M,FR,2023-06-25,1,1
CUST_00571,2003,F,FR,2024-10-15,1,1
CUST_00572,1954,M,DE,2022-03-14,1,1
CUST_00573,1985,F,JP,2023-11-13,1,0
CUST_00574,1983,F,DE,2023-08-28,1,1
CUST_00575,2001,M,FR,2021-12-14,1,0
CUST_00576,1980,F,DE,2024-09-11,0,1
CUST_00577,1959,F,JP,2021-06-23,1,1
CUST_00578,1968,F,IT,2022-08-05,0,1
CUST_00579,1981,F,DE,2023-11-22,0,1
CUST_00580,1950,F,DE,2024-09-21,1,1
CUST_00581,1954,M,FR,2024-07-20,1,1
CUST_00582,1994,M,IT,2024-06-22,0,1
CUST_00583,1953,F,US,2022-11-18,0,1
CUST_00584,1965,F,US,2021-07-11,1,1
CUST_00585,1973,M,CN,2022-04-27,1,1
CUST_00586,1965,M,DE,2024-10-09,0,1
CUST_00587,2004,F,DE,2022-09-28,1,0
CUST_00588,1951,F,IT,2022-04-06,0,1
CUST_00589,1998,F,JP,2022-02-12,1,1
CUST_00590,1977,F,US,2021-10-29,1,1
CUST_00591,1981,M,CN,2021-02-20,1,1
CUST_00592,1976,M,IT,2021-04-05,0,1
CUST_00593,1969,F,DE,2022-05-17,1,1
CUST_00594,1973,M,US,2023-09-01,0,1
CUST_00595,1961,M,CN,2024-06-05,1,1
CUST_00596,1999,M,FR,2021-05-30,1,1
CUST_00597,1984,F,US,2023-07-22,0,1
CUST_00598,1982,F,CN,2023-04-29,1,1
CUST_00599,1982,M,IT,2024-07-13,0,1
CUST_00600,2000,M,FR,2024-03-24,1,1
CUST_00601,1992,F,CN,2022-02-03,1,1
CUST_00602,1986,Other,CN,2024-11-27,1,1
CUST_00603,1961,M,DE,2023-02-26,1,1
CUST_00604,1952,F,JP,2023-10-10,1,1
CUST_00605,1950,M,US,2023-03-30,1,0
CUST_00606,1982,F,DE,2022-05-15,1,1
CUST_00607,1989,M,FR,2021-10-30,1,1
CUST_00608,1959,M,JP,2024-09-05,1,1
CUST_00609,1992,F,CN,2024-11-09,1,1
CUST_00610,1993,F,DE,2021-01-12,1,1
CUST_00611,1978,M,JP,2021-08-07,1,1
CUST_00612,1962,F,US,2023-05-21,1,1
CUST_00613,1961,M,FR,2022-03-25,1,1
CUST_00614,1980,F,IT,2021-12-27,1,1
CUST_00615,1995,M,DE,2024-11-26,1,1
CUST_00616,1951,F,FR,2023-11-27,1,0
CUST_00617,2000,M,IT,2023-08-10,1,1
CUST_00618,1999,F,DE,2021-04-13,1,1
CUST_00619,1984,F,FR,2024-02-16,1,1
CUST_00620,1972,F,FR,2022-05-26,0,1
CUST_00621,1966,F,JP,2021-09-06,1,1
CUST_00622,1975,F,DE,2023-07-24,1,1
CUST_00623,1957,M,FR,2021-10-01,1,1
CUST_00624,1978,M,CN,2023-08-10,0,1
CUST_00625,1975,F,DE,2024-09-29,0,1
CUST_00626,1959,M,FR,2023-12-24,1,1
CUST_00627,1975,F,JP,2024-02-19,1,1
CUST_00628,1983,Other,IT,2024-05-04,0,0
CUST_00629,2000,M,IT,2022-10-12,0,1
CUST_00630,1990,F,CN,2023-06-26,0,0
CUST_00631,1956,M,DE,2024-06-08,1,1
CUST_00632,1953,F,JP,2023-10-31,1,1
CUST_00633,2002,M,FR,2023-05-24,0,1
CUST_00634,1999,M,FR,2024-01-28,1,1
CUST_00635,1994,F,IT,2023-07-03,1,1
CUST_00636,1960,F,JP,2021-11-22,0,0
CUST_00637,1978,F,CN,2023-08-31,0,1
CUST_00638,1985,F,IT,2023-07-11,1,1
CUST_00639,1974,M,IT,2022-06-15,1,1
CUST_00640,1970,F,CN,2022-05-22,0,1
CUST_00641,1985,M,DE,2024-07-29,0,1
CUST_00642,1959,F,FR,2022-07-22,1,1
CUST_00643,1986,F,DE,2023-12-04,1,1
CUST_00644,1958,F,JP,2023-09-20,0,1
CUST_00645,1973,F,US,2024-07-07,0,1
CUST_00646,1984,M,US,2022-05-05,1,1
CUST_00647,1998,F,US,2022-07-17,1,1
CUST_00648,1984,M,CN,2023-06-20,0,1
CUST_00649,1997,F,IT,2021-06-08,1,1
CUST_00650,1985,M,DE,2022-08-09,1,1
CUST_00651,1967,F,FR,2022-04-26,1,0
CUST_00652,1998,F,US,2022-07-11,0,1
CUST_00653,1988,M,DE,2022-11-19,1,1
CUST_00654,1981,M,US,2022-10-17,0,0
CUST_00655,1973,F,US,2024-01-12,1,1
CUST_00656,1972,M,FR,2021-06-15,1,1
CUST_00657,1981,M,JP,2021-10-11,0,1
CUST_00658,1986,M,JP,2021-11-05,1,1
CUST_00659,1961,M,JP,2022-04-19,1,1
CUST_00660,1998,F,CN,2023-02-24,0,0
CUST_00661,2004,F,IT,2024-11-22,1,1
CUST_00662,1962,M,CN,2021-11-09,0,1
CUST_00663,1972,M,DE,2024-12-17,1,1
CUST_00664,1974,M,CN,2022-03-15,1,1
CUST_00665,1984,M,DE,2021-05-12,0,1
CUST_00666,1990,M,DE,2023-04-30,1,1
CUST_00667,1979,M,IT,2023-04-15,1,1
CUST_00668,1966,M,FR,2022-11-09,1,1
CUST_00669,1998,F,IT,2024-01-17,0,1
CUST_00670,1969,M,JP,2023-08-13,1,1
CUST_00671,1997,F,JP,2023-05-02,1,1
CUST_00672,1974,F,CN,2021-05-08,1,1
CUST_00673,1971,F,DE,2022-02-28,1,1
CUST_00674,1962,F,US,2023-05-11,1,1
CUST_00675,1968,F,US,2023-03-09,0,1
CUST_00676,1998,F,DE,2024-04-11,1,1
CUST_00677,1985,F,IT,2024-11-25,1,1
CUST_00678,1961,F,FR,2021-02-10,0,1
CUST_00679,1990,F,IT,2024-03-25,0,1
CUST_00680,1968,F,DE,2023-02-19,0,0
CUST_00681,1961,M,DE,2023-09-04,0,1
CUST_00682,1958,M,FR,2021-01-13,1,1
CUST_00683,1956,M,CN,2022-12-22,1,1
CUST_00684,1977,F,CN,2022-09-04,1,1
CUST_00685,1963,F,FR,2023-03-10,0,1
CUST_00686,1980,F,CN,2023-05-09,0,1
CUST_00687,2001,F,US,2024-01-08,1,1
CUST_00688,1968,M,CN,2024-01-24,1,1
CUST_00689,1996,M,CN,2024-05-20,1,1
CUST_00690,1965,F,CN,2022-03-28,1,1
CUST_00691,2002,F,US,2023-09-27,0,1
CUST_00692,1954,Other,CN,2022-03-26,0,1
CUST_00693,1984,M,JP,2022-07-13,1,1
CUST_00694,1961,F,US,2023-06-12,1,1
CUST_00695,1974,F,FR,2023-09-22,0,1
CUST_00696,2001,F,IT,2021-03-01,1,1
CUST_00697,1970,F,FR,2023-03-08,1,1
CUST_00698,1985,F,IT,2022-11-20,0,1
CUST_00699,2002,M,FR,2024-10-01,1,1
CUST_00700,1972,F,JP,2024-10-22,1,1
CUST_00701,1965,F,IT,2023-04-09,1,1
CUST_00702,1988,F,IT,2021-12-05,0,1
CUST_00703,1994,F,DE,2023-08-16,1,1
CUST_00704,2002,M,IT,2021-09-19,1,1
CUST_00705,1991,M,IT,2024-06-28,0,1
CUST_00706,1988,Other,DE,2023-12-30,1,1
CUST_00707,1963,F,CN,2021-02-25,1,1
CUST_00708,1980,F,CN,2023-03-18,0,1
CUST_00709,1954,M,DE,2024-04-27,1,1
CUST_00710,1984,F,US,2024-03-01,0,1
CUST_00711,1972,F,IT,2024-09-19,0,1
CUST_00712,1978,F,IT,2021-02-25,1,1
CUST_00713,1992,M,DE,2021-06-21,1,0
CUST_00714,1960,F,DE,2024-08-09,0,1
CUST_00715,1967,F,US,2023-05-28,1,1
CUST_00716,1996,M,JP,2021-10-05,0,1
CUST_00717,1961,F,CN,2023-08-04,0,0
CUST_00718,1958,F,FR,2022-01-08,1,1
CUST_00719,1959,F,JP,2021-04-13,0,0
CUST_00720,1993,F,CN,2022-06-17,1,1
CUST_00721,1966,M,IT,2023-02-16,1,1
CUST_00722,1987,M,JP,2022-11-02,0,1
CUST_00723,1956,M,DE,2022-03-10,1,1
CUST_00724,1995,M,US,2023-07-21,1,1
CUST_00725,1962,F,CN,2022-11-01,0,1
CUST_00726,1989,M,US,2022-11-23,1,1
CUST_00727,1991,F,CN,2023-02-16,1,1
CUST_00728,1958,Other,JP,2022-07-24,1,1
CUST_00729,1999,F,IT,2023-05-14,1,1
CUST_00730,1976,F,FR,2022-06-01,1,1
CUST_00731,1951,F,US,2021-06-17,0,1
CUST_00732,1954,F,US,2023-08-22,0,1
CUST_00733,1978,M,FR,2021-02-09,0,1
CUST_00734,1986,M,US,2024-01-10,1,1
CUST_00735,1987,F,US,2021-04-17,0,1
CUST_00736,1968,F,CN,2022-12-18,1,1
CUST_00737,1957,F,CN,2022-04-05,1,1
CUST_00738,1997,F,FR,2024-08-24,1,1
CUST_00739,1994,F,IT,2021-05-21,0,1
CUST_00740,1950,M,JP,2024-08-27,1,1
CUST_00741,1971,Other,JP,2021-03-24,1,1
CUST_00742,2001,F,US,2021-03-05,0,1
CUST_00743,1966,M,IT,2022-05-22,1,1
CUST_00744,1956,F,FR,2022-02-13,0,1
CUST_00745,1974,M,FR,2021-02-11,1,1
CUST_00746,1994,F,CN,2024-06-26,0,1
CUST_00747,1953,F,US,2021-11-09,0,1
CUST_00748,1985,M,DE,2022-05-04,0,1
CUST_00749,1955,F,FR,2021-09-16,1,1
CUST_00750,1980,F,US,2023-08-28,1,0
CUST_00751,1968,M,IT,2024-10-03,0,1
CUST_00752,1993,M,CN,2021-08-23,0,1
CUST_00753,2003,F,JP,2024-03-01,0,1
CUST_00754,1988,M,IT,2022-03-23,1,1
CUST_00755,1976,M,FR,2023-08-11,1,1
CUST_00756,1959,M,FR,2024-12-03,1,1
CUST_00757,1975,M,IT,2022-06-09,1,1
CUST_00758,1968,F,FR,2023-01-26,1,1
CUST_00759,1988,F,US,2021-12-10,1,1
CUST_00760,1952,M,FR,2024-05-25,0,1
CUST_00761,1994,F,CN,2024-05-28,0,1
CUST_00762,1962,M,US,2021-08-23,1,1
CUST_00763,1999,F,DE,2021-12-02,1,1
CUST_00764,1977,Other,FR,2022-09-30,1,1
CUST_00765,1969,M,FR,2021-08-10,1,1
CUST_00766,1977,F,CN,2024-03-31,0,1
CUST_00767,1957,F,CN,2021-02-22,0,1
CUST_00768,1990,M,JP,2022-10-01,0,1
CUST_00769,1988,M,IT,2024-03-25,0,1
CUST_00770,1950,M,IT,2024-10-19,1,1
CUST_00771,1952,F,IT,2023-02-08,1,1
CUST_00772,1962,Other,CN,2023-03-24,1,1
CUST_00773,1977,F,IT,2022-02-11,0,1
CUST_00774,1998,F,IT,2021-06-05,1,1
CUST_00775,1974,F,DE,2024-04-27,1,1
CUST_00776,1982,F,IT,2024-11-15,1,1
CUST_00777,1987,F,FR,2024-07-08,0,1
CUST_00778,2002,M,JP,2022-05-13,1,1
CUST_00779,1955,F,CN,2021-07-28,1,1
CUST_00780,1993,F,US,2024-11-28,0,1
CUST_00781,1994,M,JP,2022-09-10,1,0
CUST_00782,1981,F,DE,2024-11-02,0,0
CUST_00783,1994,M,CN,2024-05-14,1,1
CUST_00784,1996,F,CN,2021-09-05,0,1
CUST_00785,1970,F,FR,2024-03-05,0,1
CUST_00786,1965,M,JP,2021-03-26,1,1
CUST_00787,2003,M,JP,2022-12-13,0,1
CUST_00788,1970,M,IT,2023-12-28,1,1
CUST_00789,1960,F,FR,2023-05-28,1,1
CUST_00790,1986,M,IT,2024-09-16,1,1
CUST_00791,1985,F,IT,2023-01-29,1,0
CUST_00792,1984,M,CN,2021-05-22,1,0
CUST_00793,1968,Other,JP,2023-11-03,0,1
CUST_00794,1969,F,IT,2024-08-19,1,1
CUST_00795,1967,F,DE,2022-11-30,0,1
CUST_00796,1996,F,DE,2021-01-26,1,1
CUST_00797,1990,F,JP,2023-05-11,1,1
CUST_00798,1998,F,DE,2023-10-01,0,1
CUST_00799,1963,M,CN,2021-08-05,0,1
CUST_00800,1964,M,FR,2023-06-07,0,1
CUST_00801,1980,M,US,2023-01-12,0,1
CUST_00802,1950,M,IT,2024-07-25,1,1
CUST_00803,2002,M,US,2023-07-31,1,1
CUST_00804,2003,F,FR,2024-12-19,1,1
CUST_00805,2003,Other,FR,2021-11-10,1,1
CUST_00806,1952,M,CN,2023-06-11,0,1
CUST_00807,1965,F,DE,2021-12-27,0,0
CUST_00808,1972,M,DE,2023-12-05,0,1
CUST_00809,1960,F,FR,2024-08-25,0,1
CUST_00810,1961,F,CN,2022-07-08,0,1
CUST_00811,1959,F,CN,2024-06-15,1,0
CUST_00812,1981,Other,JP,2024-01-08,0,1
CUST_00813,1965,M,IT,2023-09-18,1,1
CUST_00814,1957,F,DE,2023-08-11,1,1
CUST_00815,1987,F,FR,2023-06-12,1,1
CUST_00816,1961,M,JP,2024-04-28,1,1
CUST_00817,1973,F,US,2022-07-04,1,1
CUST_00818,1977,M,DE,2022-10-23,1,1
CUST_00819,2002,F,IT,2022-05-18,1,0
CUST_00820,1957,M,CN,2021-06-27,1,1
CUST_00821,1977,M,FR,2022-07-26,1,1
CUST_00822,1985,F,DE,2023-07-13,1,1
CUST_00823,1975,F,US,2022-05-15,0,1
CUST_00824,1957,M,IT,2023-08-10,0,1
CUST_00825,1999,M,IT,2024-03-13,1,1
CUST_00826,1977,F,JP,2024-06-03,0,1
CUST_00827,1977,M,DE,2024-09-30,0,1
CUST_00828,1986,M,US,2023-02-16,0,1
CUST_00829,1990,F,IT,2022-11-20,1,1
CUST_00830,1985,F,FR,2021-02-28,0,1
CUST_00831,1976,M,IT,2023-10-10,1,1
CUST_00832,2003,F,US,2022-10-28,0,1
CUST_00833,1966,F,CN,2022-01-08,1,1
CUST_00834,1958,F,CN,2023-09-26,1,1
CUST_00835,1982,F,JP,2022-03-11,1,1
CUST_00836,2002,M,DE,2022-12-28,1,1
CUST_00837,1969,M,US,2022-06-14,1,1
CUST_00838,1962,M,JP,2022-11-29,1,1
CUST_00839,1977,F,IT,2022-07-27,0,0
CUST_00840,1997,M,IT,2024-05-05,1,0
CUST_00841,1978,F,CN,2024-12-07,1,1
CUST_00842,1962,M,JP,2022-07-20,1,1
CUST_00843,1995,M,CN,2024-02-13,1,1
CUST_00844,1984,F,FR,2021-01-21,0,1
CUST_00845,1955,M,CN,2023-11-25,1,1
CUST_00846,1967,M,FR,2022-01-27,1,1
CUST_00847,2000,F,IT,2021-06-25,1,1
CUST_00848,1954,M,JP,2022-05-10,0,1
CUST_00849,1996,F,FR,2023-04-13,0,1
CUST_00850,1974,F,JP,2023-09-28,0,1
CUST_00851,1951,M,JP,2024-02-12,1,1
CUST_00852,1959,F,FR,2022-05-08,0,1
CUST_00853,1979,F,DE,2024-11-15,1,1
CUST_00854,1999,M,CN,2023-09-03,1,1
CUST_00855,1994,M,FR,2024-08-15,1,0
CUST_00856,1954,M,IT,2024-12-28,0,0
CUST_00857,2004,F,JP,2023-10-03,0,1
CUST_00858,1982,M,US,2023-07-07,1,1
CUST_00859,2003,F,FR,2021-02-05,1,1
CUST_00860,1950,F,CN,2021-07-10,1,1
CUST_00861,1967,F,JP,2022-08-26,1,1
CUST_00862,1981,M,DE,2022-03-30,1,0
CUST_00863,1996,M,IT,2023-04-09,1,1
CUST_00864,1998,F,DE,2024-11-17,1,1
CUST_00865,1960,M,US,2022-05-14,1,1
CUST_00866,1970,M,FR,2022-09-20,1,1
CUST_00867,1975,M,JP,2024-09-21,0,1
CUST_00868,1974,M,FR,2024-04-06,1,1
CUST_00869,1971,F,CN,2023-01-26,0,1
CUST_00870,1976,M,FR,2023-08-28,1,1
CUST_00871,1998,M,IT,2024-02-08,0,1
CUST_00872,1962,M,US,2023-12-24,0,1
CUST_00873,1982,F,DE,2022-12-06,1,1
CUST_00874,1983,F,US,2023-05-22,0,1
CUST_00875,1990,M,JP,2024-02-02,1,1
CUST_00876,1984,F,FR,2022-11-09,1,0
CUST_00877,1950,F,JP,2022-12-22,1,1
CUST_00878,1970,F,DE,2024-12-10,1,1
CUST_00879,1997,F,JP,2023-07-19,0,0
CUST_00880,2004,M,CN,2022-07-09,1,1
CUST_00881,1955,M,US,2022-09-20,1,0
CUST_00882,1977,M,DE,2022-05-30,1,1
CUST_00883,1966,M,DE,2022-04-18,1,1
CUST_00884,1954,Other,DE,2021-09-05,1,1
CUST_00885,1980,M,IT,2022-01-30,1,1
CUST_00886,1954,M,US,2022-10-09,1,1
CUST_00887,1987,F,JP,2021-09-02,1,1
CUST_00888,1952,F,DE,2024-01-03,1,1
CUST_00889,2002,M,US,2024-11-14,1,1
CUST_00890,1972,M,DE,2022-01-15,0,1
CUST_00891,1986,M,CN,2022-01-28,1,1
CUST_00892,2002,F,CN,2022-03-20,0,1
CUST_00893,1986,M,CN,2023-09-19,0,1
CUST_00894,1959,M,FR,2022-07-21,1,1
CUST_00895,1959,F,DE,2024-04-22,1,1
CUST_00896,1968,M,FR,2023-12-11,1,1
CUST_00897,1966,F,US,2024-05-07,1,1
CUST_00898,1970,F,FR,2022-08-03,1,0
CUST_00899,1963,M,US,2021-07-25,0,1
CUST_00900,1958,F,US,2022-02-02,0,1
CUST_00901,1995,F,US,2022-08-30,1,0
CUST_00902,1950,M,JP,2022-04-11,0,1
CUST_00903,2000,F,FR,2023-01-10,1,1
CUST_00904,1994,F,JP,2022-01-03,1,1
CUST_00905,1962,F,DE,2022-09-12,1,1
CUST_00906,1953,M,FR,2021-01-29,1,0
CUST_00907,1950,Other,DE,2024-12-21,1,1
CUST_00908,1998,M,DE,2023-12-30,1,1
CUST_00909,1989,M,US,2021-09-17,1,1
CUST_00910,1981,M,FR,2022-07-16,1,1
CUST_00911,1983,M,DE,2021-04-04,1,1
CUST_00912,1977,F,CN,2021-04-22,0,1
CUST_00913,1980,M,DE,2024-02-08,1,1
CUST_00914,1957,M,CN,2022-08-22,1,1
CUST_00915,1988,F,FR,2024-11-29,0,1
CUST_00916,1975,M,JP,2021-09-16,1,1
CUST_00917,1983,M,FR,2024-07-30,1,1
CUST_00918,2003,M,JP,2023-10-03,1,1
CUST_00919,2003,M,JP,2021-07-30,1,1
CUST_00920,1952,M,FR,2021-01-26,1,1
CUST_00921,1999,F,DE,2024-03-21,1,1
CUST_00922,1961,M,IT,2022-08-06,0,1
CUST_00923,1950,M,DE,2023-08-20,0,0
CUST_00924,2003,F,DE,2023-09-08,1,0
CUST_00925,1993,F,US,2023-06-22,1,1
CUST_00926,1954,M,US,2022-11-29,0,1
CUST_00927,1979,F,DE,2022-01-13,1,1
CUST_00928,1979,M,CN,2021-04-16,1,1
CUST_00929,1966,F,JP,2022-06-02,1,1
CUST_00930,1997,F,US,2023-09-06,0,1
CUST_00931,1996,M,DE,2021-08-22,1,1
CUST_00932,1972,F,IT,2021-05-14,1,1
CUST_00933,1964,M,CN,2023-04-01,1,0
CUST_00934,1986,F,FR,2023-10-05,1,1
CUST_00935,1970,M,DE,2021-06-01,1,1
CUST_00936,1963,F,DE,2024-03-27,1,1
CUST_00937,1951,F,JP,2024-07-13,0,1
CUST_00938,1960,F,CN,2024-11-06,1,1
CUST_00939,2000,M,US,2021-04-20,1,1
CUST_00940,1988,F,US,2021-11-07,1,1
CUST_00941,1987,F,US,2021-11-02,0,1
CUST_00942,1983,F,FR,2024-02-27,0,1
CUST_00943,1987,F,CN,2022-09-15,1,1
CUST_00944,1999,F,CN,2021-06-24,0,1
CUST_00945,1983,M,US,2022-05-24,0,1
CUST_00946,1967,M,US,2021-08-31,1,1
CUST_00947,1979,F,JP,2024-02-17,0,1
CUST_00948,1964,M,IT,2023-05-03,1,1
CUST_00949,1976,Other,IT,2024-05-26,1,1
CUST_00950,2000,F,DE,2024-05-05,1,1
CUST_00951,1983,F,DE,2024-06-20,0,1
CUST_00952,2001,M,CN,2022-04-08,0,1
CUST_00953,1987,F,CN,2023-12-07,0,0
CUST_00954,1982,F,FR,2023-02-19,1,1
CUST_00955,1973,F,FR,2023-07-12,1,1
CUST_00956,1964,F,IT,2023-06-26,0,1
CUST_00957,1979,M,DE,2022-09-01,0,1
CUST_00958,2004,F,IT,2024-04-20,1,1
CUST_00959,1991,F,IT,2023-05-29,0,1
CUST_00960,2000,M,DE,2022-09-18,1,1
CUST_00961,1966,M,FR,2024-03-10,1,1
CUST_00962,1954,F,JP,2024-06-25,1,1
CUST_00963,1978,F,JP,2021-05-04,1,1
CUST_00964,1953,Other,JP,2024-06-02,1,1
CUST_00965,1959,F,DE,2021-07-23,0,1
CUST_00966,1966,M,US,2022-03-02,1,1
CUST_00967,1959,M,US,2024-07-05,0,1
CUST_00968,1966,M,US,2022-03-09,1,1
CUST_00969,1969,M,CN,2022-06-26,1,1
CUST_00970,1973,M,FR,2024-09-14,0,1
CUST_00971,1954,M,FR,2021-06-16,0,1
CUST_00972,1983,M,CN,2021-11-18,1,1
CUST_00973,1955,F,IT,2022-05-07,0,1
CUST_00974,2002,M,JP,2021-12-22,1,1
CUST_00975,1951,F,US,2024-02-05,1,1
CUST_00976,1962,F,JP,2021-06-03,1,1
CUST_00977,1992,M,US,2021-11-17,0,1
CUST_00978,1992,M,JP,2021-01-06,1,1
CUST_00979,1997,M,IT,2023-04-17,1,1
CUST_00980,1960,M,JP,2023-07-12,1,1
CUST_00981,2000,F,JP,2024-11-12,0,1
CUST_00982,1996,M,DE,2024-05-01,0,1
CUST_00983,1972,M,JP,2023-08-21,0,0
CUST_00984,2004,M,DE,2022-08-20,1,1
CUST_00985,1965,Other,FR,2021-03-08,1,1
CUST_00986,1980,F,CN,2022-04-20,1,1
CUST_00987,1960,F,JP,2022-08-14,1,1
CUST_00988,2003,M,FR,2024-12-18,1,1
CUST_00989,1965,F,DE,2022-08-03,1,1
CUST_00990,1957,F,JP,2024-12-10,1,1
CUST_00991,1953,F,JP,2023-07-19,1,1
CUST_00992,1989,Other,IT,2021-05-26,1,1
CUST_00993,1953,M,FR,2024-11-08,1,1
CUST_00994,1974,F,US,2022-04-24,1,1
CUST_00995,1952,F,US,2022-06-26,1,1
CUST_00996,1981,M,IT,2024-07-04,1,1
CUST_00997,1952,M,DE,2024-04-22,1,1
CUST_00998,1976,Other,US,2024-09-16,0,0
CUST_00999,1978,M,US,2022-02-10,1,1
CUST_01000,1981,F,CN,2023-05-21,1,1
CUST_01001,1999,Other,FR,2021-08-24,0,1
CUST_01002,2000,F,DE,2024-01-21,0,1
CUST_01003,1968,M,JP,2022-04-06,0,1
CUST_01004,1970,F,FR,2024-08-19,1,1
CUST_01005,1954,M,DE,2021-11-02,1,0
CUST_01006,1967,F,US,2022-06-29,1,1
CUST_01007,1977,M,CN,2021-10-19,1,1
CUST_01008,1991,F,FR,2021-05-27,0,1
CUST_01009,1971,F,US,2021-05-03,1,1
CUST_01010,1970,F,DE,2021-12-06,1,1
CUST_01011,1955,F,FR,2022-09-22,0,0
CUST_01012,1950,F,JP,2024-05-03,0,1
CUST_01013,1954,F,FR,2024-03-11,1,1
CUST_01014,1990,M,US,2022-08-15,1,1
CUST_01015,1961,F,FR,2023-06-19,0,1
CUST_01016,1975,M,JP,2021-09-12,1,1
CUST_01017,1995,F,CN,2023-08-18,1,1
CUST_01018,1983,M,CN,2024-11-11,0,1
CUST_01019,1998,M,US,2022-09-15,1,1
CUST_01020,1963,F,DE,2024-12-04,0,1
CUST_01021,1975,M,US,2023-04-05,1,1
CUST_01022,1994,M,CN,2022-07-12,1,1
CUST_01023,1976,F,IT,2023-10-22,0,1
CUST_01024,1958,F,IT,2024-01-11,0,1
CUST_01025,1975,F,FR,2023-10-09,1,1
CUST_01026,1996,M,JP,2023-06-16,1,1
CUST_01027,1971,F,FR,2021-06-14,0,1
CUST_01028,1996,M,IT,2024-05-09,1,1
CUST_01029,1979,F,CN,2021-03-23,1,1
CUST_01030,1992,F,FR,2023-06-04,1,1
CUST_01031,1997,F,US,2022-10-23,1,1
CUST_01032,1966,M,JP,2024-05-21,1,1
CUST_01033,1975,M,US,2022-05-28,1,1
CUST_01034,1985,M,JP,2021-02-22,1,1
CUST_01035,1950,M,CN,2021-07-07,1,1
CUST_01036,1957,M,FR,2022-04-14,1,1
CUST_01037,1998,F,JP,2024-10-12,1,1
CUST_01038,1984,M,US,2024-03-24,1,1
CUST_01039,2001,F,FR,2024-04-17,1,1
CUST_01040,1964,M,FR,2021-02-12,1,0
CUST_01041,1996,F,US,2024-10-08,1,0
CUST_01042,1971,F,IT,2022-07-06,1,1
CUST_01043,1963,M,JP,2024-03-26,1,1
CUST_01044,1975,M,US,2021-03-24,1,1
CUST_01045,1977,F,CN,2021-12-25,1,1
CUST_01046,1972,M,DE,2023-08-22,1,1
CUST_01047,1963,F,US,2023-11-29,1,1
CUST_01048,1973,F,FR,2024-08-27,0,1
CUST_01049,1951,F,FR,2023-06-25,1,1
CUST_01050,1994,M,US,2022-07-24,0,1
CUST_01051,1975,F,DE,2022-01-07,1,1
CUST_01052,1963,F,US,2024-04-13,0,1
CUST_01053,2000,F,DE,2023-06-12,0,1
CUST_01054,1956,M,DE,2024-07-24,1,1
CUST_01055,1952,F,CN,2023-10-05,0,1
CUST_01056,1996,F,JP,2021-07-06,1,1
CUST_01057,1972,F,FR,2023-08-21,1,1
CUST_01058,1995,M,FR,2022-12-14,1,1
CUST_01059,1992,F,DE,2023-04-17,0,1
CUST_01060,1996,M,FR,2022-11-14,1,1
CUST_01061,1994,F,IT,2022-10-20,0,1
CUST_01062,1967,F,DE,2024-10-04,0,1
CUST_01063,1987,F,FR,2021-08-03,1,1
CUST_01064,1984,F,IT,2021-11-26,1,1
CUST_01065,2000,M,CN,2022-11-07,0,1
CUST_01066,1964,Other,FR,2023-04-24,1,0
CUST_01067,1974,M,IT,2024-11-21,1,1
CUST_01068,2004,F,US,2023-10-12,1,1
CUST_01069,1986,F,JP,2022-08-14,0,1
CUST_01070,1977,F,US,2024-09-18,1,1
CUST_01071,1959,M,IT,2023-04-01,1,1
CUST_01072,1988,F,DE,2024-02-01,1,1
CUST_01073,1966,F,DE,2021-03-17,0,1
CUST_01074,1988,M,FR,2023-07-21,1,1
CUST_01075,1971,F,US,2021-06-30,1,1
CUST_01076,1975,M,DE,2022-10-07,0,1
CUST_01077,1993,M,DE,2022-06-01,1,1
